ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-01-05,209.74773598371345,138.92130921314117,286.47408666183117,209.74773598371345,209.74773598371345,-0.8780983364412326,-0.8780983364412326,-0.8780983364412326,-0.8780983364412326,-0.8780983364412326,-0.8780983364412326,0.0,0.0,0.0,208.8696376472722
2018-01-06,210.19511690676515,96.89821043180594,242.8728146355889,210.19511690676515,210.19511690676515,-36.76061758328877,-36.76061758328877,-36.76061758328877,-36.76061758328877,-36.76061758328877,-36.76061758328877,0.0,0.0,0.0,173.4344993234764
2018-01-07,210.6424978298168,115.043603872263,262.2467343656131,210.6424978298168,210.6424978298168,-24.622896456057074,-24.622896456057074,-24.622896456057074,-24.622896456057074,-24.622896456057074,-24.622896456057074,0.0,0.0,0.0,186.0196013737597
2018-01-08,211.08987875286846,160.55527646588163,306.9723118872094,211.08987875286846,211.08987875286846,21.63648822341428,21.63648822341428,21.63648822341428,21.63648822341428,21.63648822341428,21.63648822341428,0.0,0.0,0.0,232.72636697628275
2018-01-09,211.53725967592013,157.95649753553874,311.66190099736474,211.53725967592013,211.53725967592013,19.320975719630717,19.320975719630717,19.320975719630717,19.320975719630717,19.320975719630717,19.320975719630717,0.0,0.0,0.0,230.85823539555085
2018-01-10,211.98464059897182,146.13179227680388,296.37650932415653,211.98464059897182,211.98464059897182,14.139579247712446,14.139579247712446,14.139579247712446,14.139579247712446,14.139579247712446,14.139579247712446,0.0,0.0,0.0,226.12421984668427
2018-01-11,212.43202152202343,138.01043844910677,292.00095686519813,212.43202152202343,212.43202152202343,7.1645691850076485,7.1645691850076485,7.1645691850076485,7.1645691850076485,7.1645691850076485,7.1645691850076485,0.0,0.0,0.0,219.59659070703108
2018-01-12,212.87940244507513,139.23522998584113,288.22595822854504,212.87940244507513,212.87940244507513,-0.8780983364434716,-0.8780983364434716,-0.8780983364434716,-0.8780983364434716,-0.8780983364434716,-0.8780983364434716,0.0,0.0,0.0,212.00130410863167
2018-01-13,213.3267833681268,100.06600749098901,249.99680582897767,213.3267833681268,213.3267833681268,-36.76061758329248,-36.76061758329248,-36.76061758329248,-36.76061758329248,-36.76061758329248,-36.76061758329248,0.0,0.0,0.0,176.5661657848343
2018-01-14,213.77416429117847,116.86874184596824,271.24031681853245,213.77416429117847,213.77416429117847,-24.62289645603578,-24.62289645603578,-24.62289645603578,-24.62289645603578,-24.62289645603578,-24.62289645603578,0.0,0.0,0.0,189.15126783514268
